$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,118060000.0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,123600000.0
0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,118325000.0
1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,115510000.0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,115970000.0
1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,125095000.0
0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,116950000.0
0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,119900000.0
0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,157210000.0
0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,117310000.0
0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,119100000.0
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,120115000.0
0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,115590000.0
1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,117070000.0
1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,119590000.0
1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,116060000.0
1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,117700000.0
1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,118620000.0
0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,120710000.0
0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,127290000.0
0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,117230000.0
1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,121010000.0
1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,116080000.0
1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,118520000.0
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,117695000.0
1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,122540000.0
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,115950000.0
1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,117940000.0
1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,119270000.0
1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,144255000.0
0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,118720000.0
0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,152990000.0
0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,116995000.0
0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,117830000.0
0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,115480000.0
0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,119270000.0
1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,119570000.0
0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,117310000.0
0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,121440000.0
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,118710000.0
1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,121170000.0
1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,144510000.0
0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,115880000.0
1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,120240000.0
1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,117540000.0
1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,115530000.0
1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,120240000.0
0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,120350000.0
0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,120300000.0
1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,116140000.0
0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,126030000.0
0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,117850000.0
0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,123360000.0
1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,123760000.0
1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,116760000.0
0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,117920000.0
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,118120000.0
1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,121760000.0
0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,122645000.0
0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,116920000.0
0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,118310000.0
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,116810000.0
1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,118820000.0
1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,124140000.0
1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,118560000.0
1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,117660000.0
1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,151240000.0
0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,119335000.0
1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,150820000.0
1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,118140000.0
0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,144315000.0
1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,115320000.0
1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,120400000.0
1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,129295000.0
0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,118180000.0
1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,117000000.0
1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,122220000.0
0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,123525000.0
0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,117990000.0
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,116150000.0
0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,117790000.0
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,119620000.0
1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,120200000.0
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,116920000.0
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,127580000.0
0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,120430000.0
1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,116310000.0
1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,117460000.0
0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,128415000.0
1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,116090000.0
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,144065000.0
0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,119150000.0
0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,115280000.0
1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,116890000.0
1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,119255000.0
0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,123905000.0
1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,116920000.0
1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,116605000.0
0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,144490000.0
0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,122190000.0
1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,116980000.0
1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,119670000.0
1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,120630000.0
0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,119080000.0
0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,144235000.0
0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,128250000.0
1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,144770000.0
0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,117310000.0
0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,116070000.0
1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,120650000.0
1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,124885000.0
0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,153440000.0
1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,120950000.0
1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,123720000.0
1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,119320000.0
0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,151470000.0
0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,117850000.0
1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,115510000.0
0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,118680000.0
1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,120975000.0
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,115600000.0
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,123880000.0
1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,116935000.0
1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,152080000.0
0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,125435000.0
1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,116120000.0
0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,117545000.0
1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,117700000.0
1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,122310000.0
0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,119925000.0
0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,117935000.0
1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,120400000.0
1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,122110000.0
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,122090000.0
0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,120505000.0
0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,113035000.0
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,116350000.0
0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,151000000.0
0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,120060000.0
1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,155450000.0
1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,118300000.0
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,117935000.0
0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,120975000.0
0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,119030000.0
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,117375000.0
0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,127075000.0
0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,118170000.0
0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,118475000.0
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,117855000.0
0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,119415000.0
1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,114180000.0
1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,116685000.0
1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,116995000.0
0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,121150000.0
1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,119160000.0
1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,118480000.0
0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,117000000.0
0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,117860000.0
0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,117040000.0
1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,117380000.0
0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,120750000.0
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,120200000.0
0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,119300000.0
1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,119770000.0
1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,115710000.0
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,120120000.0
1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,117385000.0
1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,124080000.0
1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,117075000.0
0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,117760000.0
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,116620000.0
1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,116370000.0
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,144190000.0
0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,117180000.0
0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,117620000.0
1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,120400000.0
1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,117855000.0
1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,116995000.0
0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,144575000.0
0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,116000000.0
1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,115905000.0
0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,145365000.0
1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,116915000.0
0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,119280000.0
1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,117230000.0
1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,118010000.0
1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,120115000.0
1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,122410000.0
1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,117290000.0
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,117380000.0
1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,119010000.0
1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,118640000.0
1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,118635000.0
1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,115860000.0
0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,119280000.0
0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,119870000.0
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,119620000.0
0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,116320000.0
1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,143425000.0
1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,119185000.0
0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,114950000.0
0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,121070000.0
0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,116480000.0
1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,119460000.0
0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,153070000.0
0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,119700000.0
1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,116685000.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,123200000.0
0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,116995000.0
0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,115720000.0
1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,119850000.0
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,115500000.0
1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,117310000.0
0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,116460000.0
1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,151130000.0
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,118710000.0
1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,119100000.0
1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,119930000.0
0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,144240000.0
0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,127360000.0
1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,118045000.0
0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,116060000.0
0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,124085000.0
0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,116120000.0
0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,117890000.0
1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,116680000.0
0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,116450000.0
1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,116530000.0
1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,155640000.0
1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,119200000.0
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,118360000.0
1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,122330000.0
0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,118420000.0
1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,117855000.0
0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,118520000.0
0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,120140000.0
1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,122040000.0
1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,125180000.0
0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,118385000.0
1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,118990000.0
0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,116605000.0
0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,121290000.0
0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,119960000.0
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,118010000.0
1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,121820000.0
0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,118220000.0
1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,151410000.0
0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,126690000.0
1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,120080000.0
1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,117850000.0
0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,119460000.0
1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,123005000.0
1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,124760000.0
1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,119150000.0
0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,116020000.0
1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,119510000.0
1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,118165000.0
0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,120780000.0
1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,151820000.0
1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,145015000.0
1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,122110000.0
0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,116455000.0
0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,150850000.0
0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,117455000.0
0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,152540000.0
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,119460000.0
0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,122390000.0
0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,117650000.0
0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,119410000.0
1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,115040000.0
0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,120870000.0
0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,122540000.0
0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,116990000.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,115580000.0
1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,116480000.0
0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,120220000.0
1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,118710000.0
0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,116370000.0
0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,120505000.0
1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,117230000.0
1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,120860000.0
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,119590000.0
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,152190000.0
0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,121990000.0
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,155170000.0
1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,122560000.0
0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,118990000.0
1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,120020000.0
0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,118475000.0
0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,119160000.0
0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,156550000.0
0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,125975000.0
1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,116870000.0
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,116940000.0
1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,120400000.0
0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,116840000.0
0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,118715000.0
1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,117700000.0
0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,120160000.0
1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,119210000.0
1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,118950000.0
0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,115900000.0
0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,118840000.0
1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,118280000.0
1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,144980000.0
1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,117620000.0
0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,118245000.0
1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,122065000.0
1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,119300000.0
0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,144675000.0
0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,118410000.0
1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,121310000.0
1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,117700000.0
1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,120600000.0
